time,open,high,low,close,volume
2016-02-18,415.59,424.9,413.4,421.18,8588.92668864
2016-02-19,421.15,422.0,414.0,419.54,5015.53810237
2016-02-20,419.98,443.96,419.5,434.63,11633.27274251
2016-02-21,434.63,447.99,426.0,438.5,10300.3526042
2016-02-22,438.33,439.5,431.15,438.27,5840.3160546
2016-02-23,438.26,440.0,414.0,419.1,10509.60507822
2016-02-24,419.1,424.28,409.07,423.78,7258.35730294
2016-02-25,423.79,426.75,415.79,423.51,5597.96719924
2016-02-26,423.38,432.0,418.01,432.0,4635.1202274
2016-02-27,432.0,435.0,428.22,431.07,4159.35798035
2016-02-28,431.07,435.0,422.29,431.68,3501.18941279
2016-02-29,430.26,440.99,428.12,435.23,8463.34883153
2016-03-01,436.75,437.5,427.01,432.5,6941.51621427
2016-03-02,433.33,434.5,421.31,423.45,5788.38363163
2016-03-03,422.4,424.47,415.85,420.29,7483.6467555
2016-03-04,420.29,423.9,406.02,408.01,7789.00370914
2016-03-05,408.18,408.98,382.0,399.83,16436.40386167
2016-03-06,399.77,412.31,393.11,406.23,5692.00930852
2016-03-07,406.15,414.96,403.03,414.01,5937.73379583
2016-03-08,413.96,414.99,408.46,411.75,5576.2582036
2016-03-09,412.14,413.51,408.75,413.0,4876.78893016
2016-03-10,412.99,416.9,409.31,416.0,5255.299453
2016-03-11,416.0,421.91,415.11,419.13,5950.80704895
2016-03-12,419.14,420.93,406.59,410.9,4640.49424972
2016-03-13,409.95,417.0,409.67,413.04,3286.86910903
2016-03-14,412.99,415.22,410.5,414.99,4470.78743496
2016-03-15,414.83,417.43,412.15,415.85,4569.87994639
2016-03-16,415.84,416.82,413.15,416.57,4100.47706379
2016-03-17,416.52,419.0,415.66,418.49,3704.16067257
2016-03-18,418.47,418.49,403.34,407.91,6391.24659493
2016-03-19,407.5,409.95,404.1,409.04,2870.24736036
2016-03-20,408.36,412.0,406.6,411.28,2579.0021276
2016-03-21,410.62,411.96,406.5,411.67,3546.2789106
2016-03-22,411.15,416.99,410.35,416.64,3950.15519464
2016-03-23,416.39,419.0,413.44,417.62,4946.39651107
2016-03-24,417.62,418.15,412.85,415.17,2776.60883207
2016-03-25,415.17,416.92,412.0,415.7,2588.78272326
2016-03-26,415.6,416.99,414.0,416.96,1253.0063756
2016-03-27,416.96,427.99,415.77,424.77,5038.8775332
2016-03-28,424.62,424.77,420.32,422.87,3283.79146452
2016-03-29,422.87,424.37,407.22,415.95,5955.00099026
2016-03-30,415.43,415.93,408.59,413.74,4824.85455188
2016-03-31,413.68,416.99,411.4,414.66,3774.42082775
2016-04-01,414.66,416.99,413.42,416.31,3736.77266241
2016-04-02,416.31,420.0,416.01,419.0,2072.95050098
2016-04-03,419.35,419.48,416.1,419.11,1337.67303294
2016-04-04,418.51,419.85,416.0,418.75,3457.56274345
2016-04-05,418.81,423.0,416.61,422.71,3956.55659754
2016-04-06,422.71,422.9,420.0,421.03,2396.3483709
2016-04-07,420.62,421.99,418.09,420.0,3216.81131955
2016-04-08,419.99,423.99,416.26,417.75,4584.13099271
2016-04-09,417.75,418.71,412.0,418.24,3599.39669345
2016-04-10,418.59,421.79,417.2,420.04,1779.82860787
2016-04-11,420.4,422.8,418.0,422.69,3487.8325098
2016-04-12,422.79,426.67,421.0,425.54,6082.73402325
2016-04-13,425.32,426.0,422.27,423.93,3917.08383409
2016-04-14,423.6,425.35,420.57,424.86,3863.79952226
2016-04-15,424.4,430.0,423.07,429.45,4406.24086239
2016-04-16,429.29,432.87,427.12,430.69,1848.30276214
2016-04-17,430.18,430.91,424.24,427.42,1502.82305955
2016-04-18,427.15,430.01,425.8,428.14,3180.43077191
2016-04-19,428.14,436.82,426.24,435.63,3798.23746594
2016-04-20,435.7,444.0,433.11,442.13,7602.64664993
2016-04-21,441.99,452.11,440.0,451.0,5421.15632535
2016-04-22,451.0,451.36,442.96,447.7,5494.44115676
2016-04-23,447.16,452.19,444.46,451.92,2250.0352108
2016-04-24,451.92,470.02,447.06,460.02,7103.31254852
2016-04-25,460.03,469.47,455.13,462.33,5607.18864396
2016-04-26,462.29,469.87,462.13,467.42,4629.18548678
2016-04-27,467.39,469.03,443.2,445.38,7084.23987101
2016-04-28,445.39,451.0,435.0,449.14,8736.25774023
2016-04-29,449.94,456.53,445.62,456.53,2982.54077936
2016-04-30,456.53,456.9,446.5,448.37,2419.58249945
2016-05-01,448.43,453.78,446.84,453.0,1190.69815095
2016-05-02,452.99,453.8,438.59,444.06,6362.93159046
2016-05-03,444.06,452.0,440.78,450.61,5576.91459995
2016-05-04,451.18,451.68,444.15,446.63,3327.60727439
2016-05-05,447.36,450.0,445.11,448.5,2569.5932008
2016-05-06,448.5,463.97,447.03,458.48,5540.13889435
2016-05-07,458.98,461.0,455.95,458.07,2004.63685564
2016-05-08,458.97,459.69,455.95,458.21,1353.23221968
2016-05-09,457.75,464.79,455.62,460.82,3536.50388948
2016-05-10,461.49,463.0,447.38,451.62,5746.15794317
2016-05-11,450.88,457.99,450.32,452.91,3352.58050446
2016-05-12,452.95,455.25,448.88,455.2,3453.49239803
2016-05-13,455.2,456.82,452.04,455.91,2822.65051924
2016-05-14,456.42,457.25,453.51,455.57,1377.71832273
2016-05-15,456.3,458.08,454.72,457.56,1612.71056651
2016-05-16,457.56,458.0,451.11,454.0,3248.19201842
2016-05-17,454.0,456.09,452.0,453.08,3430.47946611
2016-05-18,452.96,455.68,452.0,452.92,2608.23175369
2016-05-19,452.47,453.85,435.03,436.3,5961.1150858
2016-05-20,436.3,444.41,435.06,442.72,3448.22731015
2016-05-21,442.84,443.98,435.28,443.31,1916.43483232
2016-05-22,442.72,443.47,435.0,438.8,2350.68206329
